symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,10/9/15,120,4706.636,60,C,0.13425,0,1.6,0.13425,0.328767123
SPX,CBOE,10/9/15,120,1176.659,60,P,0.467895,-0.000193,0.4,0.467895,0.328767123
SPX,CBOE,10/9/15,150,2941.745,0,C,0.168247,0.521504,1,0.0841235,0.410958904
SPX,CBOE,10/9/15,150,2941.745,0,P,0.168055,-0.478521,1,0.0840275,0.410958904
SPX,CBOE,10/9/15,150,3088.832,5,C,0.136068,0.303022,1.05,0.136068,0.410958904
SPX,CBOE,10/9/15,150,2794.658,5,P,0.197019,-0.319439,0.95,0.197019,0.410958904
SPX,CBOE,10/9/15,150,3235.92,10,C,0.116613,0.107937,1.1,0.116613,0.410958904
SPX,CBOE,10/9/15,150,2647.571,10,P,0.221264,-0.207904,0.9,0.221264,0.410958904
SPX,CBOE,10/9/15,150,3383.007,15,C,0.119453,0.036982,1.15,0.119453,0.410958904
SPX,CBOE,10/9/15,150,2500.483,15,P,0.241869,-0.130151,0.85,0.241869,0.410958904
SPX,CBOE,10/9/15,150,3530.094,20,C,0.130239,0.016098,1.2,0.130239,0.410958904
SPX,CBOE,10/9/15,150,2353.396,20,P,0.261064,-0.07824,0.8,0.261064,0.410958904
SPX,CBOE,10/9/15,150,3677.181,25,C,0.137174,0.006323,1.25,0.137174,0.410958904
SPX,CBOE,10/9/15,150,2206.309,25,P,0.280801,-0.045692,0.75,0.280801,0.410958904
SPX,CBOE,10/9/15,150,3824.269,30,C,0.137798,0.001717,1.3,0.137798,0.410958904
SPX,CBOE,10/9/15,150,2059.221,30,P,0.302909,-0.026564,0.7,0.302909,0.410958904
SPX,CBOE,10/9/15,150,3971.356,35,C,0.137798,0.0004,1.35,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1912.134,35,P,0.328794,-0.01581,0.65,0.328794,0.410958904
SPX,CBOE,10/9/15,150,4118.443,40,C,0.137798,0.000083,1.4,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1765.047,40,P,0.35719,-0.009504,0.6,0.35719,0.410958904
SPX,CBOE,10/9/15,150,4265.531,45,C,0.137798,0.000016,1.45,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1617.96,45,P,0.387636,-0.005702,0.55,0.387636,0.410958904
SPX,CBOE,10/9/15,150,4412.618,50,C,0.137798,0.000003,1.5,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1470.873,50,P,0.420368,-0.003396,0.5,0.420368,0.410958904
SPX,CBOE,10/9/15,150,4559.705,55,C,0.137798,0,1.55,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1323.785,55,P,0.444517,-0.001617,0.45,0.444517,0.410958904
SPX,CBOE,10/9/15,150,4706.792,60,C,0.137798,0,1.6,0.137798,0.410958904
SPX,CBOE,10/9/15,150,1176.698,60,P,0.463746,-0.000617,0.4,0.463746,0.410958904
SPX,CBOE,10/9/15,180,2939.647,0,C,0.171571,0.524019,1,0.0857855,0.493150685
SPX,CBOE,10/9/15,180,2939.647,0,P,0.168479,-0.476414,1,0.0842395,0.493150685
SPX,CBOE,10/9/15,180,3086.63,5,C,0.14123,0.329117,1.05,0.14123,0.493150685
SPX,CBOE,10/9/15,180,2792.665,5,P,0.196163,-0.329523,0.95,0.196163,0.493150685
SPX,CBOE,10/9/15,180,3233.612,10,C,0.119957,0.13801,1.1,0.119957,0.493150685
SPX,CBOE,10/9/15,180,2645.683,10,P,0.219019,-0.223051,0.9,0.219019,0.493150685
SPX,CBOE,10/9/15,180,3380.594,15,C,0.118675,0.050987,1.15,0.118675,0.493150685
SPX,CBOE,10/9/15,180,2498.7,15,P,0.239545,-0.146808,0.85,0.239545,0.493150685
SPX,CBOE,10/9/15,180,3527.577,20,C,0.127494,0.023207,1.2,0.127494,0.493150685
SPX,CBOE,10/9/15,180,2351.718,20,P,0.257672,-0.092809,0.8,0.257672,0.493150685
SPX,CBOE,10/9/15,180,3674.559,25,C,0.136648,0.011382,1.25,0.136648,0.493150685
